timestamp,OSCaddress,typetag,timetag
2254,/test_0,fff,1,100.04538,104.99691,1.9399935
2286,/test_0,fff,1,137.60324,206.20586,195.0748
2319,/test_0,fff,1,206.66061,89.3467,101.324905
2354,/test_0,fff,1,162.34,203.72879,197.84573
2388,/test_0,fff,1,121.91562,184.4725,40.537
2422,/test_0,fff,1,213.42236,25.382107,38.02976
2456,/test_0,fff,1,204.08629,230.61584,146.78662
2490,/test_0,fff,1,89.73916,78.4681,8.842444
2524,/test_0,fff,1,157.64577,214.47212,213.36156
2557,/test_0,fff,1,80.01156,40.725075,94.37189
2591,/test_0,fff,1,244.86848,84.53796,47.82507
2624,/test_0,fff,1,152.93738,222.45958,200.7396
2657,/test_0,fff,1,158.85727,163.85701,45.22695
2690,/test_0,fff,1,171.1703,239.877,175.59052
2723,/test_0,fff,1,141.45976,128.23485,147.68437
2757,/test_0,fff,1,220.70964,154.31981,210.62294
2791,/test_0,fff,1,123.12671,112.22397,0.48856258
2824,/test_0,fff,1,0.5011171,93.56601,186.47556
2859,/test_0,fff,1,240.0946,75.2622,135.33322
2892,/test_0,fff,1,176.92456,175.37614,39.369324
2925,/test_0,fff,1,145.32849,1.5499673,129.86305
2958,/test_0,fff,1,93.782265,244.68005,211.73721
2991,/test_0,fff,1,112.71148,163.63052,199.21469
3024,/test_0,fff,1,211.0451,92.13616,242.63232
3058,/test_0,fff,1,113.0749,211.06342,198.96475
3092,/test_0,fff,1,94.8551,242.53233,14.660935
3126,/test_0,fff,1,109.5975,190.29916,127.76705
3158,/test_0,fff,1,127.05045,1.3674706,138.65816
3192,/test_0,fff,1,12.215706,180.57806,216.34259
3226,/test_0,fff,1,56.09034,42.13401,242.5898
3260,/test_0,fff,1,199.23273,199.71307,111.09293
3294,/test_0,fff,1,77.80155,185.61285,160.52495
3326,/test_0,fff,1,174.54976,94.74953,43.35756
3361,/test_0,fff,1,227.95038,82.94715,138.13722
3395,/test_0,fff,1,87.822044,5.998282,161.52797
3428,/test_0,fff,1,102.51472,113.07816,71.10955
3463,/test_0,fff,1,227.47388,188.07828,232.71092
3496,/test_0,fff,1,194.03711,142.83232,198.60423
3528,/test_0,fff,1,85.44618,5.1337376,42.971348
3563,/test_0,fff,1,107.32132,218.9731,149.20763
3598,/test_0,fff,1,211.96365,95.86858,198.86058
3631,/test_0,fff,1,238.81482,158.0515,209.41403
3666,/test_0,fff,1,199.67006,179.57724,165.37044
3699,/test_0,fff,1,124.355515,154.3245,172.60684
3732,/test_0,fff,1,98.831314,46.165714,27.1985
3767,/test_0,fff,1,164.56358,77.884315,0.55432945
3800,/test_0,fff,1,21.300001,13.630416,139.95296
3833,/test_0,fff,1,145.92265,187.48532,223.03078
3868,/test_0,fff,1,160.25618,25.59836,186.90668
3901,/test_0,fff,1,94.588875,96.390236,86.626396
3935,/test_0,fff,1,239.46796,77.613174,52.26156
3969,/test_0,fff,1,64.31789,66.95051,118.60889
4003,/test_0,fff,1,133.3257,97.731865,12.768455
4037,/test_0,fff,1,215.46014,111.655106,146.99112
4071,/test_0,fff,1,24.979935,134.90422,53.428555
4104,/test_0,fff,1,60.565086,128.78848,25.903864
4137,/test_0,fff,1,175.28456,20.441368,126.24465
4172,/test_0,fff,1,146.64052,19.62853,79.547485
4208,/test_0,fff,1,58.240993,41.952835,193.92339
4241,/test_0,fff,1,229.77156,217.07976,142.45235
4275,/test_0,fff,1,1.963841,181.90338,86.39114
4309,/test_0,fff,1,50.00921,201.84924,111.51473
4342,/test_0,fff,1,116.85474,196.73108,94.28387
4375,/test_0,fff,1,201.00218,176.00412,45.796646
4409,/test_0,fff,1,30.8819,43.310394,154.21114
4443,/test_0,fff,1,26.062073,105.507935,228.36423
4477,/test_0,fff,1,207.19261,194.16875,31.499321
4510,/test_0,fff,1,14.391105,161.86687,40.045094
4544,/test_0,fff,1,45.781082,241.58136,103.01899
4577,/test_0,fff,1,151.2432,15.77499,155.18239
4610,/test_0,fff,1,74.78719,9.179563,40.22645
4643,/test_0,fff,1,239.96815,164.83995,244.17839
4676,/test_0,fff,1,243.22195,38.1814,115.01419
4710,/test_0,fff,1,195.5383,32.070797,11.6695385
4744,/test_0,fff,1,66.98092,191.87186,31.191006
4778,/test_0,fff,1,75.985756,22.905886,3.5892417
4813,/test_0,fff,1,7.715425,205.20288,106.39782
4845,/test_0,fff,1,23.918242,146.25012,105.89368
4879,/test_0,fff,1,63.96516,178.75423,133.84007
4913,/test_0,fff,1,170.00989,69.52134,230.3157
4946,/test_0,fff,1,151.97208,158.89034,127.83637
4979,/test_0,fff,1,155.11682,200.85983,94.53356
5013,/test_0,fff,1,65.48587,215.65453,1.7740488
5046,/test_0,fff,1,254.07256,91.41302,216.10857
5080,/test_0,fff,1,138.00813,171.61996,222.42073
5114,/test_0,fff,1,228.86108,72.89035,182.64479
5147,/test_0,fff,1,6.335704,88.013565,197.98909
5180,/test_0,fff,1,134.67233,46.425743,163.0023
5212,/test_0,fff,1,109.21415,73.544495,187.46257
5246,/test_0,fff,1,30.735699,138.53265,28.956818
5280,/test_0,fff,1,241.26642,24.182709,186.61821
5313,/test_0,fff,1,105.52351,253.16724,48.471264
5346,/test_0,fff,1,79.29402,5.7745805,190.70552
5378,/test_0,fff,1,144.18585,224.45781,188.12396
5412,/test_0,fff,1,250.56044,99.721725,210.36627
5444,/test_0,fff,1,137.87407,89.73869,113.22593
5475,/test_0,fff,1,161.2697,126.44376,123.94158
5508,/test_0,fff,1,71.466835,23.220509,42.480232
5540,/test_0,fff,1,245.82092,111.983185,36.212284
5572,/test_0,fff,1,6.886386,177.96469,136.29816
5605,/test_0,fff,1,26.153404,113.66431,6.4589543
5638,/test_0,fff,1,250.99773,110.5404,58.23309
5671,/test_0,fff,1,113.15156,243.88605,49.3043
